SMILES,ID
C[C@H]1[C@H](C)CC[C@]2(C(=O)NCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@H]12,3317
C[C@H]1[C@H](C)CC[C@]2(C(=O)NCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@H]12,3318
C[C@H]1[C@H](C)CC[C@]2(C(=O)NCCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@H]12,3319
C[C@H]1[C@H](C)CC[C@]2(C(=O)NCCCCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@H]12,3322
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3323
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3324
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3325
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3326
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3327
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3328
COc1cc(OCc2ccc(-c3ccccc3)cc2C)cc(OC)c1CNCCNC(=O)CCC#Cc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,3329
COc1cc(OCc2ccc(-c3ccccc3)cc2C)cc(OC)c1CNCCNC(=O)CCC#Cc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3332
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(=O)NCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3335
COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC(=O)NCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3336
COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC(=O)NCCCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3337
COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC(=O)NCCCCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3338
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCC(=O)NCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3339
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCC(=O)NCCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3340
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCC(=O)NCCCCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3341
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)NCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,3342
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)NCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,3343
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)NCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,3344
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)NCCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,3345
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)NCCCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,3346
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)N2CCN(CC(=O)NCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,3347
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)N2CCN(CC(=O)NCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,3348
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)N2CCN(CC(=O)NCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,3349
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)N2CCN(CC(=O)NCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,3350
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)N2CCN(CC(=O)NCCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,3351
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CCOC(C)C4)n3)cc2)C(C)(C)C)cc1,3393
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CCOCC4C)n3)cc2)C(C)(C)C)cc1,3394
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CC(C)OC(C)C4)n3)cc2)C(C)(C)C)cc1,3395
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CC(C)OCC4C)n3)cc2)C(C)(C)C)cc1,3396
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CCOC(C)(C)C4)n3)cc2)C(C)(C)C)cc1,3397
CCC1COCCN1c1nc(-c2ccc(OCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)cc2)cs1,3398
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CC5CCC(C4)O5)n3)cc2)C(C)(C)C)cc1,3399
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CC5(COC5)C4)n3)cc2)C(C)(C)C)cc1,3400
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CCC5(COC5)C4)n3)cc2)C(C)(C)C)cc1,3401
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CC5(CCOCC5)C4)n3)cc2)C(C)(C)C)cc1,3402
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CCOCC4)n3)cc2F)C(C)(C)C)cc1,3403
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CCOCC4)n3)c(F)c2)C(C)(C)C)cc1,3404
COc1c(-c2csc(N3CCOCC3)n2)ccc(OCCCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](C)c2ccc(-c3scnc3C)cc2)C(C)(C)C)c1F,3405
Cc1cc(OCCCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](C)c2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1-c1csc(N2CCOCC2)n1,3406
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CCOCC4)n3)cc2[N+](=O)[O-])C(C)(C)C)cc1,3407
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CCOCC4)n3)cc2N)C(C)(C)C)cc1,3408
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCCOCCOCCNC(=O)c1ccc(-c2nc(CNc3nccc(NCC(C)C)n3)cs2)cc1)C(c1ccccc1)c1ccccc1)C1CCCCC1,3416
COc1cc(N2CCC(OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,3435
COc1cc(N2CCC(OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,3436
COc1cc(N2CCN(C(=O)OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,3437
COc1cc(N2CCN(C(=O)OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,3438
COc1cc(N2CCC(OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3F)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,3439
COc1cc(N2CC[C@@H](OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)C[C@@H]2C)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,3440
COc1cc(N2CC[C@@H](OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)[C@H](C)C2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,3441
COc1cc(N2CC[C@H](OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)[C@@H](C)C2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,3442
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)c2cn(CCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)CC1,3453
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)c2cn(CCOCCOCCOCCOCCOCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)CC1,3454
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)c2cn(CCOCCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)CC1,3455
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)c2cn(CCOCCOCCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)CC1,3456
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)c2cn(CCOCCOCC(=O)Nc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)CC1,3457
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)CCc2ccc(N3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,3458
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)CCCc2ccc(NC(=O)CNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2)CC1,3459
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)CCN2CCN(C(=O)CNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,3460
CN(CCC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1)CC1CCN(c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,3461
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)CCC2CCC(N3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)CC1,3462
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)CCCN2CCN(C(=O)CNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,3463
CN(CC1CCN(C(=O)c2ccc(N3CCC(=O)NC3=O)cc2)CC1)C1CC(C(=O)N2CCC([C@@H]3CCNc4c(C(N)=O)c(-c5ccc(Oc6ccccc6)cc5)nn43)CC2)C1,3464
COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CCN1CCC(OC2CCN(C(=O)c3ccc(Cl)c(N4CCC(=O)NC4=O)c3)CC2)CC1,3466
CCCCn1cc(-c2cc(OC)c(OC3CCN(CC4CCN(C(=O)c5ccc(Cl)c(N6CCC(=O)NC6=O)c5)CC4)CC3)c(OC)c2)c2ccncc2c1=O,3468
Nc1nnc(-c2cc(F)ccc2O)cc1N1CC2CCC(C1)N2c1cccc(CN2CCN(C(=O)C3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)c1,3475
CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N5CCN(C(=O)CCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)nc4)cc23)c1F,3477
CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N5CCN(C(=O)[C@H]6C[C@H](Nc7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)CC5)nc4)cc23)c1F,3478
CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N5CCN(C(=O)CCCOc6cccc7c6CN(C6CCC(=O)NC6=O)C7=O)CC5)nc4)cc23)c1F,3479
CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cnc(N5CCN(C(=O)CCCOc6cccc7c6CN(C6CCC(=O)NC6=O)C7=O)CC5)nc4)cc23)c1F,3480
CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N5CCN(C(=O)[C@H]6C[C@H](Nc7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)CC5)cc4)cc23)c1F,3481
CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N5CCN(C(=O)CCCOc6cccc7c6CN(C6CCC(=O)NC6=O)C7=O)CC5)cc4)cc23)c1F,3482
CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCCCCCCCN2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=NC(c4ccc(Cl)cc4)C3c3ccc(Cl)cc3)CC2)CC1,3483
CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(C(=O)CCCCCC(=O)N2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=NC(c4ccc(Cl)cc4)C3c3ccc(Cl)cc3)CC2)CC1,3484
CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(C(=O)CCCCCCCC(=O)N2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=NC(c4ccc(Cl)cc4)C3c3ccc(Cl)cc3)CC2)CC1,3485
CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(C(=O)CCCCCCCCCC(=O)N2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=NC(c4ccc(Cl)cc4)C3c3ccc(Cl)cc3)CC2)CC1,3486
CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(C(=O)CCCCCCCCCCCCCCC(=O)N2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=NC(c4ccc(Cl)cc4)C3c3ccc(Cl)cc3)CC2)CC1,3487
CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(C(=O)COCCOCC(=O)N2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=NC(c4ccc(Cl)cc4)C3c3ccc(Cl)cc3)CC2)CC1,3488
CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(C(=O)COCCOCCOCC(=O)N2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=NC(c4ccc(Cl)cc4)C3c3ccc(Cl)cc3)CC2)CC1,3489
CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(CC(=O)NCCOCCOCCOCCNC(=O)CN2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=NC(c4ccc(Cl)cc4)C3c3ccc(Cl)cc3)CC2=O)C(=O)C1,3490
CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(CC(=O)NCCOCCOCCNC(=O)CN2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=NC(c4ccc(Cl)cc4)C3c3ccc(Cl)cc3)CC2=O)C(=O)C1,3491
CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(CC(=O)NCCOCCNC(=O)CN2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=NC(c4ccc(Cl)cc4)C3c3ccc(Cl)cc3)CC2=O)C(=O)C1,3492
CCOc1cc(C(C)(C)C)ccc1C1=N[C@@H](c2ccc(Cl)cc2)[C@@H](c2ccc(Cl)cc2)N1C(=O)N1CCN(CC(=O)NCCOCCOCCOCCNC(=O)CN2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=N[C@@H](c4ccc(Cl)cc4)[C@H]3c3ccc(Cl)cc3)CC2=O)C(=O)C1,3493
CCOc1cc(C(C)(C)C)ccc1C1=N[C@H](c2ccc(Cl)cc2)[C@H](c2ccc(Cl)cc2)N1C(=O)N1CCN(CC(=O)NCCOCCOCCOCCNC(=O)CN2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=N[C@H](c4ccc(Cl)cc4)[C@@H]3c3ccc(Cl)cc3)CC2=O)C(=O)C1,3494
CCOc1cc(C(C)(C)C)ccc1C1=N[C@@H](c2ccc(Cl)cc2)[C@@H](c2ccc(Cl)cc2)N1C(=O)N1CCN(CC(=O)NCCOCCOCCOCCNC(=O)CN2CCN(C(=O)N3C(c4ccc(C(C)(C)C)cc4OCC)=N[C@H](c4ccc(Cl)cc4)[C@@H]3c3ccc(Cl)cc3)CC2=O)C(=O)C1,3495
Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCOCCOCCC(=O)N[C@H](C(=O)C4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,3499
C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]2[C@@H](OC(=O)NCCCOCCOCCOCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,3514
C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]2[C@@H](OC(=O)NCCOCCOCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,3515
C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]2[C@@H](OC(=O)NCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,3516
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCNC(=O)O[C@H]2C[C@@H](C)C=C3C=C[C@H](C)[C@H](CC[C@@H]4C[C@@H](O)CC(=O)O4)[C@H]32)C(C)(C)C)cc1,3517
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCNC(=O)O[C@H]2C[C@@H](C)C=C3C=C[C@H](C)[C@H](CC[C@@H]4C[C@@H](O)CC(=O)O4)[C@H]32)C(C)(C)C)cc1,3518
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCNC(=O)O[C@H]2C[C@@H](C)C=C3C=C[C@H](C)[C@H](CCC(O)C[C@@H](O)CC(=O)O)[C@H]32)C(C)(C)C)cc1,3519
Cc1nnc2n1-c1ccc(-c3cnn(CCCCCCCN4CCC(c5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)c3)cc1C(c1ccc(Cl)cc1)=NC21CC1,3520
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(-c2ccc(OCC#Cc3ccc(C(=O)N4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)cc3)cc2)cc1,3540
O=C1CCC(N2C(=O)c3cccc(NCCCCCCNC(=O)c4csc(Nc5ccc(Cl)cc5)n4)c3C2=O)C(=O)N1,3543
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCOCCOCCOCCC(=O)Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,3559
O=C(CCc1ccc2c(c1)[nH]c1ccncc12)NCCOCCOCCOCCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3564
O=C(CCc1ccc2c(c1)[nH]c1ccncc12)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3565
O=C(CCc1ccc2c(c1)[nH]c1ccncc12)NCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3566
O=C(CCc1ccc2c(c1)[nH]c1ccncc12)NCCOCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3567
O=C(CCc1ccc2c(c1)[nH]c1ccncc12)NCCOCCOCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3568
O=C(CCc1ccc2c(c1)[nH]c1ccncc12)NCCOCCOCCOCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3569
O=C(CCc1ccc2c(c1)[nH]c1ccncc12)NCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3570
O=C(CCc1ccc2c(c1)[nH]c1ccncc12)NCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3571
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCNC(=O)CCc2ccc3c(c2)[nH]c2ccncc23)C(C)(C)C)cc1,3572
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCNC(=O)CCc2ccc3c(c2)[nH]c2ccncc23)C(C)(C)C)cc1,3573
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCOCCOCCNC(=O)CCc2ccc3c(c2)[nH]c2ccncc23)C(C)(C)C)cc1,3574
Cc1ncsc1-c1ccc([C@H](C)NC(=O)C2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCNC(=O)CCc2ccc3c(c2)[nH]c2ccncc23)C(C)(C)C)cc1,3575
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)Cc2cccc(OCCCN(Cc3cccc(C(F)(F)F)c3Cl)CC(c3ccccc3)c3ccccc3)c2)C(C)(C)C)cc1,3576
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCNC(=O)Cc2cccc(OCCCN(Cc3cccc(C(F)(F)F)c3Cl)CC(c3ccccc3)c3ccccc3)c2)C(C)(C)C)cc1,3577
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCCNC(=O)Cc2cccc(OCCCN(Cc3cccc(C(F)(F)F)c3Cl)CC(c3ccccc3)c3ccccc3)c2)C(C)(C)C)cc1,3578
