PROTAC SMILES,PROTAC ID
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCOCCOCCOc2ccc(C=NNC(=O)c3cccc(Oc4c(-c5ccc(O)cc5)sc5cc(O)ccc45)c3)cc2)C(C)(C)C)cc1,3297
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCOCCOCCOCCOc2ccc(C=NNC(=O)c3cccc(Oc4c(-c5ccc(O)cc5)sc5cc(O)ccc45)c3)cc2)C(C)(C)C)cc1,1408
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,776
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCOc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,354
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCOc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,1956
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCOc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,3424
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCCOc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,111
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCCCOc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,3326
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,1370
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,3463
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCOc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,238
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCOCCOc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,2629
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCOCCOCCOc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,3617
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCOCCOCCOCCOc2ccc(C=NNC(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C(C)(C)C)cc1,1936
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCOc2ccc(CCNC(=O)c3ccc(C(=O)c4c(-c5ccc(O)cc5)sc5cc(O)ccc45)cc3)cc2)C(C)(C)C)cc1,1680
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCOc2ccc(CCNC(=O)c3ccc(C(=O)c4c(-c5ccc(O)cc5)sc5cc(O)ccc45)cc3)cc2)C(C)(C)C)cc1,3359
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCOc2ccc(CCNC(=O)c3ccc(C(=O)c4c(-c5ccc(O)cc5)sc5cc(O)ccc45)cc3)cc2)C(C)(C)C)cc1,2095
COc1ccc(Cl)c(S(=O)(=O)Nc2ccc(-c3nc(OCC4CN(CCCCCCOCCCCCCOCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CCO4)c4c(C)n[nH]c4n3)cc2)c1,82
CC1CC(O)c2ncnc(N3CCN(C(=O)C(CNCCCCCCCCCCc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)c4ccc(Cl)cc4)CC3)c21,2119
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOc2ccc(-c3cc(Nc4ccc(OC(F)(F)F)cc4)ncn3)cc2)C(C)(C)C)cc1,2976
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCOCc3cn(CCOCCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nn3)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,3301
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)CCCc2cn(CCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)C1,1937
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCN(C(=O)c2cnc(N3CCN(CCOc4cc5ncnc(Nc6n[nH]c(C)c6C)c5cc4S(=O)(=O)C(C)(C)C)CC3)nc2)CC1,999
CNC(C)C(=O)NC(C(=O)N1CC(NC(=O)c2cnc(N3CCN(CCCOc4cc5ncnc(Nc6n[nH]c(C)c6C)c5cc4S(=O)(=O)C(C)(C)C)CC3)cn2)CC1C(=O)Nc1c(F)cccc1F)C(C)(C)C,2793
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCC(=O)NCCCOC(=O)NC(Nc2ncccn2)C(Cl)(Cl)Cl)C(C)(C)C)cc1,2799
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCOCCC(=O)NCCCOC(=O)NC(Nc2ncccn2)C(Cl)(Cl)Cl)C(C)(C)C)cc1,2919
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCOCCOCCC(=O)NCCCOC(=O)NC(Nc2ncccn2)C(Cl)(Cl)Cl)C(C)(C)C)cc1,2808
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCOCCOCCOCCOCCC(=O)NCCCOC(=O)NC(Nc2ncccn2)C(Cl)(Cl)Cl)C(C)(C)C)cc1,2183
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCOC(=O)NC(Nc2ncccn2)C(Cl)(Cl)Cl)C(C)(C)C)cc1,1321
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCOC(=O)NC(Nc2ncccn2)C(Cl)(Cl)Cl)C(C)(C)C)cc1,1878
Cc1ccc(NC(=O)c2ccc(CN3CCN(C(=O)COCCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc4ccccc4)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,2721
CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)NCCOCCOCCOCCNC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,3526
CCN1CCN(Cc2ccc(NC(=O)c3cccc(-c4ccc5nc(NC(=O)COCCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc6ccccc6)sc5n4)c3)cc2C(F)(F)F)CC1,38
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)COCCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc3ccccc3)CC2)n1,2462
CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)NCCOCCOCCOCC(=O)N1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1)C(c1ccccc1)c1ccccc1)C1CCCCC1,733
CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)NCCOCCOCCOCCNC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1)C(c1ccccc1)c1ccccc1)C1CCCCC1,3258
CCN1CCN(Cc2ccc(NC(=O)c3cccc(-c4ccc5nc(NC(=O)COCCOCCOCCNC(=O)C(NC(=O)C6CCCN6C(=O)C(NC(=O)C(C)NC)C6CCCCC6)C(c6ccccc6)c6ccccc6)sc5n4)c3)cc2C(F)(F)F)CC1,721
CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)NCCOCCOCCOCC(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1)C(c1ccccc1)c1ccccc1)C1CCCCC1,1178
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCC(=O)N3CCN(Cc4ccc(C(=O)Nc5ccc(C)c(Nc6nccc(-c7cccnc7)n6)c5)cc4)CC3)c2)cs1)C1CCCCC1,1538
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCNC(=O)c3cccc(-c4cc(Nc5ccc(OC(F)(F)F)cc5)ncn4)c3)c2)cs1)C1CCCCC1,3502
CCN1CCN(Cc2ccc(NC(=O)c3cccc(-c4ccc5nc(NC(=O)COCCOCCOCCOc6cccc(C(=O)c7csc(C8CCCN8C(=O)C(NC(=O)C(C)NC)C8CCCCC8)n7)c6)sc5n4)c3)cc2C(F)(F)F)CC1,2032
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCC(=O)N3CCN(c4cc(Nc5ncc(C(=O)Nc6c(C)cccc6Cl)s5)nc(C)n4)CC3)c2)cs1)C1CCCCC1,2576
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCC(=O)N3CCN(c4cc(Nc5ncc(C(=O)Nc6c(C)cccc6Cl)s5)nc(C)n4)CC3)c2)cs1)C1CCCCC1,1658
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCC(=O)N3CCN(c4cc(Nc5ncc(C(=O)Nc6c(C)cccc6Cl)s5)nc(C)n4)CC3)c2)cs1)C1CCCCC1,3119
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCOCC(=O)N3CCN(c4cc(Nc5ncc(C(=O)Nc6c(C)cccc6Cl)s5)nc(C)n4)CC3)c2)cs1)C1CCCCC1,2779
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2ccc(OCCOCCOCCNC(=O)c3cccc(-c4cc(Nc5ccc(OC(F)(F)F)cc5)ncn4)c3)cc2)cs1)C1CCCCC1,1752
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCNC(=O)C3CCN(c4ncc(C(=O)Nc5ccc(OC(F)(F)Cl)cc5)cc4-c4ccn[nH]4)C3)c2)cs1)C1CCCCC1,2374
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)CCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc2ccccc2)cc1)c1ccccc1,2418
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)CCCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc2ccccc2)cc1)c1ccccc1,2101
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)CCCCCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc2ccccc2)cc1)c1ccccc1,3189
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOc2cccc(C(=O)c3csc(C4CCCN4C(=O)C(NC(=O)C(C)NC)C4CCCCC4)n3)c2)cc1)c1ccccc1,2984
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOc2cccc(C(=O)c3csc(C4CCCN4C(=O)C(NC(=O)C(C)NC)C4CCCCC4)n3)c2)cc1)c1ccccc1,3479
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOCCOc2cccc(C(=O)c3csc(C4CCCN4C(=O)C(NC(=O)C(C)NC)C4CCCCC4)n3)c2)cc1)c1ccccc1,2499
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCNC(=O)CC3N=C(c4ccc(Cl)cc4)c4c(sc(C)c4C)-n4c(C)nnc43)c2)cs1)C1CCCCC1,1698
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCNC(=O)CCCCCCOc3c(OC)ccc4c(Nc5c(Cl)cncc5Cl)cc(=O)oc34)c2)cs1)C1CCCCC1,2590
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc2ccccc2)cc1)c1ccccc1,1848
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCNC(=O)C(NC(=O)C2CCCN2C(=O)C(NC(=O)C(C)NC)C2CCCCC2)C(c2ccccc2)c2ccccc2)cc1)c1ccccc1,3012
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCNC(=O)C(NC(=O)C2CCCN2C(=O)C(NC(=O)C(C)NC)C2CCCCC2)C(c2ccccc2)c2ccccc2)cc1)c1ccccc1,152
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCNC(=O)C(NC(=O)C2CCCN2C(=O)C(NC(=O)C(C)NC)C2CCCCC2)C(c2ccccc2)c2ccccc2)cc1)c1ccccc1,412
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOCCNC(=O)C(NC(=O)C2CCCN2C(=O)C(NC(=O)C(C)NC)C2CCCCC2)C(c2ccccc2)c2ccccc2)cc1)c1ccccc1,2229
CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)NCCOCCOCCOCC(=O)N(C)CCOc1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)C(c1ccccc1)c1ccccc1)C1CCCCC1,159
CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)NCCOCCOCCOCCOCCCCC1Cc2cc(O)ccc2C2CCC3(C)C(O)CCC3C12)C(c1ccccc1)c1ccccc1)C1CCCCC1,9
CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)NCCOCCOCCOCC(=O)N(C)CCOc1ccc(C2c3ccc(O)cc3CCC2c2ccccc2)cc1)C(c1ccccc1)c1ccccc1)C1CCCCC1,3066
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCOCCNC(=O)CC3N=C(c4ccc(Cl)cc4)c4c(sc(C)c4C)-n4c(C)nnc43)c2)cs1)C1CCCCC1,2506
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCNC(=O)c2cc(-c3cncc(C4CCCN4C(=O)C(NC(=O)C(C)NC)C4CCCCC4)c3)ccc2F)cc1)c1ccccc1,573
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCNC(=O)c2cccc3c2ccn3-c2cncc(C3CCCN3C(=O)C(NC(=O)C(C)NC)C(C)C)c2)cc1)c1ccccc1,1502
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOc2cccc(OC3CC(C(=O)NC4CCCc5ccccc54)N(C(=O)C(NC(=O)C(C)NC)C4CCCCC4)C3)c2)cc1)c1ccccc1,2669
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOc2ccc(OC3CC(C(=O)NC4CCCc5ccccc54)N(C(=O)C(NC(=O)C(C)NC)C4CCCCC4)C3)cc2)cc1)c1ccccc1,2613
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOc2cccc(CCN3CC4CCC3C(NC(=O)C(NC(=O)C(C)NC)C3CCCCC3)C4)c2)cc1)c1ccccc1,26
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOc2ccccc2OC2CC(C(=O)NC3CCCc4ccccc43)N(C(=O)C(NC(=O)C(C)NC)C3CCCCC3)C2)cc1)c1ccccc1,926
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOc2ccc(CCN3CC4CCC3C(NC(=O)C(NC(=O)C(C)NC)C3CCCCC3)C4)cc2)cc1)c1ccccc1,3048
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOc2cccc(C(=O)c3cncc(C4CCCN4C(=O)C(NC(=O)C(C)NC)C4CCCCC4)c3)c2)cc1)c1ccccc1,3013
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOCC(=O)N2CCC(C(NC(=O)C(C)NC)C(=O)N3CCCC3c3nc4c(-c5ccccc5)nccc4s3)CC2)cc1)c1ccccc1,460
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOCC(=O)NCCCCC(NC(=O)C(C)NC)C(=O)N2CCCC2C(=O)Nc2snnc2-c2ccccc2)cc1)c1ccccc1,1122
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)COCCOCCOCCOc2ccc(OC3CC(c4nc(-c5ccc(F)c6ccccc56)cs4)N(C(=O)C(NC(=O)C(C)NC)C4CCCCC4)C3)cc2)cc1)c1ccccc1,2303
Cc1c(C#N)c(-c2ccc(C#N)cc2)c(C)n1Cc1ccc(C(=O)NCCOCCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc2ccccc2)cc1,1784
CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)NCCOCCOCCOCCNC(=O)c1ccc(S(=O)(=O)CC(C)(O)C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)cc1,2622
Cc1nn(-c2ccc(C#N)c(C(F)(F)F)c2)c(C)c1Cc1ccc(C(=O)NCCOCCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc2ccccc2)cc1,2521
Cc1nn(-c2ccc(C#N)c(Cl)c2)c(C)c1CCc1ccc(C(=O)NCCOCCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc2ccccc2)cc1,1817
Cc1nn(-c2ccc(C#N)cc2Cl)c(C)c1Cc1ccc(C(=O)NCCOCCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc2ccccc2)cc1,2227
CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)NCCOCCOCCOCCNC(=O)c1ccc(Cn2c(C)c(C#N)c(-c3ccc(C#N)cc3)c2C)cc1)C(c1ccccc1)c1ccccc1)C1CCCCC1,176
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCNC(=O)c3ccc(Cn4c(C)c(C#N)c(-c5ccc(C#N)cc5)c4C)cc3)c2)cs1)C1CCCCC1,1367
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCC#Cc3ccc(Cn4c(C)c(C#N)c(-c5ccc(C#N)cc5)c4C)cc3)c2)cs1)C1CCCCC1,42
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCCc3ccc(Cn4c(C)c(C#N)c(-c5ccc(C#N)cc5)c4C)cc3)c2)cs1)C1CCCCC1,3529
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCOc3ccc(Cn4c(C)c(C#N)c(-c5ccc(C#N)cc5)c4C)cc3)c2)cs1)C1CCCCC1,2030
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCOc3cccc(Cn4c(C)c(C#N)c(-c5ccc(C#N)cc5)c4C)c3)c2)cs1)C1CCCCC1,2329
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOc3ccc(Cn4c(C)c(C#N)c(-c5ccc(C#N)cc5)c4C)cc3)c2)cs1)C1CCCCC1,2939
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCOCCOc3ccc(Cn4c(C)c(C#N)c(-c5ccc(C#N)cc5)c4C)cc3)c2)cs1)C1CCCCC1,1254
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCOc3ccccc3Cn3c(C)c(C#N)c(-c4ccc(C#N)cc4)c3C)c2)cs1)C1CCCCC1,2373
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOc3ccc(OCCOc4ccc(Cn5c(C)c(C#N)c(-c6ccc(C#N)cc6)c5C)cc4)cc3)c2)cs1)C1CCCCC1,2966
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOc3cccc(OCCOc4ccc(Cn5c(C)c(C#N)c(-c6ccc(C#N)cc6)c5C)cc4)c3)c2)cs1)C1CCCCC1,220
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOc3ccccc3OCCOc3ccc(Cn4c(C)c(C#N)c(-c5ccc(C#N)cc5)c4C)cc3)c2)cs1)C1CCCCC1,2253
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(CNC(=O)CCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)cc4)cc23)c1F,3447
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(CNC(=O)CCCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)cc4)cc23)c1F,299
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(CNC(=O)CCOCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)cc4)cc23)c1F,2103
CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(C(=O)CCOCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)ccc32)c1F,2445
CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(C(=O)CCOCCOCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)ccc32)c1F,990
CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(C(=O)CCOCCOCCOCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)ccc32)c1F,508
CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(C(=O)CCOCCOCCOCCOCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)ccc32)c1F,566
CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(C(=O)CCOCCOCCOCCOCCOCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)ccc32)c1F,2583
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2cccc(OCCCCc3cn(CCOCCOCCOCCOCCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nn3)c2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,1089
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,125
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCCCCCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,1808
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2437
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCCCCCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,289
COc1cc(-c2cn(C)c(=O)c3cc(C(=N)NC4CCS(=O)(=O)CC4)sc23)ccc1OCC(=O)NCCOCCOCCOCC(=O)NC(C(=O)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,2960
COc1cc(-c2cn(C)c(=O)c3cc(C(=N)NC4CCS(=O)(=O)CC4)sc23)ccc1OCC(=O)NCCOCCOCC(=O)NC(C(=O)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,582
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCOCCn2cc(CCCCN(C)Cc3ccc(-c4[nH]c5cc(F)cc6c5c4CCNC6=O)cc3)nn2)C(C)(C)C)cc1,110
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCOCCOCCn2cc(CCCCN(C)Cc3ccc(-c4[nH]c5cc(F)cc6c5c4CCNC6=O)cc3)nn2)C(C)(C)C)cc1,1673
CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1CCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3331
CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1CCOCCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3551
CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1CCOCCOCCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3527
CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1CCOCCOCCOCCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,94
